@relation 'House Price India-weka.filters.supervised.attribute.AttributeSelection-Eweka.attributeSelection.CfsSubsetEval -P 1 -E 1-Sweka.attributeSelection.BestFirst -D 1 -N 5'

@attribute id numeric
@attribute 'number of bathrooms' numeric
@attribute 'living area' numeric
@attribute 'number of views' numeric
@attribute 'grade of the house' numeric
@attribute 'Area of the house(excluding basement)' numeric
@attribute 'Area of the basement' numeric
@attribute 'Renovation Year' numeric
@attribute living_area_renov numeric
@attribute Price numeric

@data
6762824651,2.5,2110,0,8,2110,0,0,2110,355000
6762824857,1,1170,0,6,1170,0,0,1260,350000
6762824858,2.5,2800,0,8,2800,0,0,1970,350000
6762824859,2,1720,0,7,860,860,0,1250,350000
6762825066,2.5,1500,0,7,1500,0,0,1440,348000
6762825153,1.75,3140,0,8,1670,1470,0,2590,345000
6762825266,1.5,1320,0,8,1100,220,0,1340,342500
6762825524,2.25,1420,0,7,1420,0,0,1150,336500
6762826480,2.5,2340,0,7,2340,0,0,1850,315000
6762826836,1.5,1480,0,7,1480,0,0,1450,307150
6762826842,2.5,1714,0,8,1714,0,0,1714,307000
6762827003,2,970,0,6,970,0,0,1850,303000
6762827365,1,740,2,5,740,0,0,1490,295000
6762827526,2.25,1720,0,8,1720,0,0,2340,290256
6762828053,1,670,0,6,670,0,0,760,279000
6762828108,2.5,1889,0,7,1889,0,0,1990,277950
6762828181,2.5,1830,0,7,1830,0,0,2330,275000
6762828302,2.5,1550,0,7,1550,0,0,2095,273500
6762828621,2.5,1530,0,7,1530,0,0,1360,265000
6762828736,1.75,1580,0,8,1180,400,0,1620,263000
6762828809,2.5,1490,0,7,1490,0,0,1640,260000
6762829217,2,1440,0,7,1440,0,0,1480,250000
6762829218,1,1010,0,6,1010,0,0,1250,250000
6762829589,1,960,0,6,960,0,0,1020,242000
6762829929,2.25,1630,0,7,1130,500,0,1630,231500
6762830792,2,2090,0,7,1070,1020,0,1550,200000
6762830915,1,860,0,6,860,0,0,1390,195000
6762831413,1,920,0,7,920,0,0,1160,152000
6762831430,1,1200,0,7,1200,0,0,1510,150000
6762831564,1,740,0,6,740,0,0,980,114975
6762810077,4.75,4575,2,10,3905,670,0,3900,2920000
6762810410,2.75,4040,0,9,2020,2020,0,3670,1650000
6762810538,3.5,4410,2,12,3420,990,0,4090,1500000
6762810564,3.25,3700,0,11,2280,1420,0,3930,1480000
6762811301,3.5,4860,0,11,3860,1000,0,3600,1070000
6762811627,4.5,4300,0,10,4300,0,0,3950,975000
6762812395,2.75,3520,0,9,3520,0,0,3340,859990
6762812842,2.5,3190,0,9,3190,0,0,3190,814842
6762812903,2.5,2900,0,9,2900,0,0,3200,808900
6762812978,2.25,3220,0,8,3220,0,0,2500,800000
6762813110,3.5,3560,0,10,3560,0,0,3660,790000
6762813111,2.5,3500,0,9,3500,0,0,3990,790000
6762813219,3.5,3190,0,10,3190,0,0,3230,780000
6762813731,1.75,2050,0,9,2050,0,0,2530,745000
6762814978,2.25,3320,0,9,3320,0,0,1580,665000
6762815450,1,1060,0,7,1060,0,0,1620,641200
6762815476,2.75,3040,3,9,2320,720,0,2830,640000
6762815570,3.25,3420,2,9,3030,390,0,3010,635000
6762815767,1.5,1230,0,7,910,320,0,1260,625000
6762815768,3,2530,0,8,1470,1060,0,1840,625000
6762815895,2.25,2210,0,8,1710,500,0,2070,620000
6762816267,2.5,2090,0,8,2090,0,0,2090,601000
6762816764,2.5,2780,0,8,1590,1190,0,2750,582000
6762816797,2.75,2310,0,6,2310,0,0,1340,580000
6762816882,2.25,1790,0,8,1790,0,0,2060,578000
6762816937,1.75,2440,0,9,1620,820,0,2030,575000
6762817064,2,1790,0,8,1790,0,0,2150,570000
6762817196,1.75,2140,0,7,1070,1070,0,1950,565000
6762818186,1.5,2240,0,8,1280,960,0,1870,534950
6762818264,2.25,2130,0,7,1430,700,0,2120,530000
6762818433,1.5,1560,0,7,1220,340,0,1870,525000
6762819026,3,2360,0,7,1390,970,0,2180,504600
6762819098,1.5,1320,0,7,1320,0,0,1480,500000
6762819560,2.5,2090,0,8,2090,0,0,2640,489900
6762819720,3,2440,0,9,2440,0,0,2440,483000
6762819951,2.75,2200,0,7,1290,910,0,2650,475000
6762819952,3.25,1380,0,8,1380,0,0,1310,475000
6762820232,2.5,1140,0,8,1140,0,0,1220,467000
6762820352,2.5,2230,0,7,1230,1000,0,2230,464950
6762820449,2.5,1610,2,9,1080,530,0,1610,460000
6762820797,2.5,1810,0,8,1380,430,0,1810,450000
6762821234,1.75,1450,0,8,1450,0,0,1950,440000
6762821235,2.25,1900,0,8,1220,680,0,1900,440000
6762821724,1,1760,0,7,1090,670,0,1180,429950
6762822418,1.75,1430,0,7,1130,300,0,2070,412000
6762822644,1.5,1600,0,7,1600,0,0,1700,405000
6762822825,2.5,2020,0,6,1010,1010,0,1670,400000
6762823045,2.5,1470,0,8,930,540,0,1510,397500
6762823358,2.5,2240,0,8,2240,0,0,700,389950
6762823478,2,1860,0,8,930,930,2004,1640,385000
6762823640,1,1470,0,6,1470,0,0,2600,380000
6762824065,1,1170,0,7,1170,0,0,1380,370000
6762824139,1.75,1640,0,8,1200,440,0,1480,369950
6762824860,2.5,2650,0,8,2650,0,0,2340,350000
6762825231,2.5,2490,0,8,2490,0,0,2690,344200
6762825436,2.5,2340,1,8,1610,730,0,2070,339900
6762825453,2.25,2090,0,7,1290,800,0,1820,339000
6762825875,2.5,1920,0,7,1920,0,0,2200,329950
6762825978,2.25,1930,0,7,1930,0,0,1930,326000
6762826374,1.75,1640,0,7,1640,0,0,1850,319000
6762826375,1.5,1480,0,7,1480,0,0,1480,319000
6762826481,1.75,1660,0,7,1660,0,0,2070,315000
6762826588,1.75,1810,0,7,1210,600,0,1650,314000
6762827004,2.25,2560,0,7,1790,770,0,1920,303000
6762827203,2.5,1600,0,8,1600,0,0,1890,299950
6762827254,2.5,1650,0,8,1650,0,0,2000,299000
6762827538,1,840,0,6,840,0,0,1040,290000
6762827633,1.75,1220,0,7,1220,0,0,1640,289900
6762828396,2.5,1690,0,7,1690,0,0,1410,270000
6762828933,2,1680,0,6,880,800,0,2150,258000
6762829219,1,1030,0,6,1030,0,0,1480,250000
6762829220,1,920,0,7,920,0,0,1320,250000
6762829437,1.75,1440,0,8,1440,0,0,1440,246000
6762829812,2.5,2350,0,8,1570,780,0,2270,235000
6762829961,1.5,1330,0,7,1330,0,0,1420,230000
6762830669,1.75,1140,0,7,1140,0,0,1370,206000
6762830690,1.5,1820,0,7,1820,0,0,1740,205000
6762830836,1,890,0,6,890,0,1997,1460,199990
6762830942,1,810,0,6,810,0,0,1140,194900
6762831300,1,640,0,6,640,0,0,840,165000
6762831325,1,950,0,8,950,0,0,1080,162950
6762831343,1.5,1480,0,7,1000,480,0,1470,160000
6762812595,2.75,3010,0,9,3010,0,0,3010,839950
6762814551,2.5,2900,0,9,2900,0,0,2900,690000
6762819440,1,1290,0,6,890,400,0,1260,492000
6762820754,1,900,0,7,900,0,2004,1460,451000
6762824162,2.5,1320,0,8,1270,50,0,1320,369000
6762825566,2.25,1530,0,7,1530,0,0,2110,335000
6762825567,1,950,0,7,950,0,0,2270,335000
6762826265,1.5,2220,0,7,1270,950,0,1800,320000
6762829813,1.75,1420,0,7,1420,0,0,1420,235000
6762816863,2.25,2030,0,8,2030,0,0,1950,579000
6762827097,2.5,1870,0,7,1870,0,0,2190,300000
6762827771,1.75,1720,0,7,1720,0,0,1840,285000
6762810339,4.5,4650,0,11,3640,1010,0,1710,1750000
6762810355,2.25,3470,1,9,2360,1110,2002,3010,1730000
6762810525,3.5,5930,2,11,3920,2010,0,3860,1520000
6762810526,4.25,3650,0,9,2330,1320,2014,1710,1520000
6762810701,3.25,2700,3,9,2700,0,0,2710,1370000
6762810878,2.5,3730,0,10,3730,0,0,3200,1260000
6762810969,3,4560,2,10,4040,520,0,2620,1220000
6762811009,2.5,3430,0,10,3430,0,0,3440,1200000
6762811193,3.25,3070,0,9,2050,1020,0,2070,1110000
6762811215,3.5,2210,0,9,1550,660,2006,2370,1100000
6762811318,4,5320,0,11,5320,0,0,4640,1060000
6762811421,3.25,3600,1,10,3000,600,0,3970,1030000
6762811599,2.5,2750,0,8,1750,1000,1994,1520,980000
6762811600,2,2190,0,8,2190,0,0,2190,980000
6762811755,3.25,3330,0,9,3330,0,0,4340,950000
6762811756,3.25,3820,0,10,3820,0,0,2790,950000
6762811859,2.5,3940,0,9,3110,830,0,2720,933399
6762811881,3.5,3790,0,11,3790,0,0,3620,929950
6762812154,3.25,4030,0,9,2800,1230,0,2670,890000
6762812469,3,2720,0,8,2720,0,2007,2140,850000
6762812470,2.25,2220,0,8,1620,600,0,2030,850000
6762812868,1.75,1760,0,8,1760,0,0,1760,810000
6762813024,2.75,3040,3,9,1760,1280,0,2420,799950
6762813290,2.5,2880,4,8,2050,830,1987,2880,775000
6762813732,2.75,3010,0,8,1890,1120,0,2500,745000
6762813972,3,2970,0,9,2970,0,0,2970,726000
6762814121,2.75,2840,0,9,2840,0,0,1840,718500
6762814144,1,1640,0,7,1640,0,0,2140,716100
6762814219,2.5,2550,0,9,2550,0,0,2250,711000
6762814807,1.75,2140,0,7,1000,1140,1991,2250,675000
6762814808,2.5,2900,0,8,2900,0,0,2970,675000
6762814903,1.75,1650,0,7,1000,650,0,2530,670000
6762815247,1.75,2010,1,7,1300,710,0,2180,650000
6762815248,2.5,2540,0,8,1880,660,0,2110,650000
6762815249,2.5,2530,0,8,1720,810,0,2150,650000
6762815250,1,920,0,6,920,0,2002,1746,650000
6762815251,2.5,1910,0,9,1910,0,0,1890,650000
6762815664,2.5,2510,0,8,1610,900,0,2080,630000
6762815709,2.5,2660,0,9,2660,0,0,3060,629000
6762815998,1.75,1950,0,8,1250,700,0,1740,615000
6762816092,1.75,1630,0,8,1630,0,0,1570,610000
6762816142,2.75,3030,0,8,3030,0,0,3020,608250
6762816193,2,1270,0,8,1270,0,0,1870,605000
6762816257,2.5,1640,0,8,1640,0,0,1440,602000
6762816305,1.5,1770,0,7,1240,530,0,1740,600000
6762816414,2.5,2950,0,8,2950,0,0,1480,599000
6762816682,1.75,3140,0,7,2320,820,1983,2240,585000
6762816798,2,2040,0,7,1020,1020,0,1640,580000
6762816799,2.5,3200,0,9,2660,540,1996,3200,580000
6762816909,1,1140,0,7,1010,130,0,1700,576000
6762816938,1.5,2810,2,8,1490,1320,0,2240,575000
6762816939,2.5,2990,2,9,1800,1190,0,2800,575000
6762816940,2.25,2070,0,9,1500,570,0,1569,575000
6762817065,2.5,2640,0,8,2640,0,0,2460,570000
6762817335,1.75,1980,0,8,1210,770,0,1720,560000
6762817391,2.5,2120,0,7,2120,0,0,2280,559950
6762817459,1.75,1570,0,7,1570,0,0,1610,555000
6762817599,1.75,1680,0,7,1400,280,0,1540,550000
6762817600,1.75,1410,0,7,810,600,0,1760,550000
6762817955,1.75,1460,0,7,850,610,0,2050,540000
6762818330,2,1540,0,7,1180,360,0,1550,529950
6762818344,2.5,3070,0,9,3070,0,0,3070,529000
6762818434,2.5,2360,0,7,1180,1180,0,2200,525000
6762818707,1.75,1510,0,8,1510,0,0,1770,516130
6762818733,2.5,1540,0,6,770,770,2014,1710,515000
6762819302,2,1620,0,7,1180,440,0,2120,498000
6762819315,1.5,2240,0,8,1620,620,0,3200,497000
6762819478,2.25,1960,0,7,1960,0,0,1560,490000
6762819737,2.5,2846,0,8,1976,870,0,1696,482000
6762819910,1.75,1650,0,7,1650,0,0,2040,476000
6762820622,1,1480,0,6,1480,0,0,1510,455000
6762820798,1.5,1310,0,8,1120,190,0,1330,450000
6762821010,2.5,2448,0,9,2448,0,0,2815,447055
6762821012,2.5,1740,0,7,1740,0,0,1920,447000
6762821595,2,1870,0,7,1210,660,0,1620,432000
6762821653,2.5,1440,0,7,1440,0,0,1160,430000
6762822294,1.5,1540,0,7,1540,0,0,1550,415000
6762822401,2,1520,0,8,1520,0,0,1800,413000
6762822474,2,1270,0,6,1270,0,0,1470,410000
6762822598,1.75,1510,0,8,1510,0,0,1740,406500
6762823062,1.75,1610,0,7,950,660,0,1510,397000
6762823075,2.5,2200,0,8,2200,0,0,2480,396800
6762823260,2.25,1640,0,6,1240,400,0,1500,390000
6762823479,1,1030,0,7,830,200,0,1830,385000
6762823641,1,1020,0,7,1020,0,0,1400,380000
6762823730,2.5,1800,0,8,1800,0,0,1580,379900
6762824331,1,1060,0,7,1060,0,0,1520,364500
6762824418,2.25,2130,0,7,1290,840,0,2250,360000
6762824504,1,1400,0,6,950,450,0,990,359950
6762824563,1,940,0,6,940,0,0,1230,358000
6762824861,2.25,1322,0,8,1087,235,0,1690,350000
6762825530,2.25,2210,0,8,2210,0,0,2040,336000
6762825568,2.5,1830,0,7,1830,0,0,2080,335000
6762826014,1.75,1010,0,7,1010,0,0,1250,325000
6762826237,2,1770,0,8,1770,0,0,2560,320900
6762826266,1.75,2000,0,8,1400,600,0,1890,320000
6762826816,2.5,2330,0,8,2330,0,0,2330,308000
6762826828,2.75,2420,0,8,2420,0,0,2420,307999
6762827422,1,1240,0,6,1240,0,0,1250,294950
6762827895,1,1300,0,6,1300,0,0,1020,281000
6762828054,1.75,1430,0,7,900,530,1987,1430,279000
6762828397,1.5,1540,0,7,1540,0,0,1550,270000
6762828398,1,1150,0,6,1150,0,0,1160,270000
6762828468,2.5,1520,0,7,1080,440,0,1720,269950
6762828622,1.75,1170,0,7,1170,0,0,1200,265000
6762829150,1,1170,0,7,1170,0,1986,1680,252000
6762829630,1.5,1010,0,7,1010,0,0,1640,240000
6762829721,1,1280,0,6,1280,0,0,1310,239000
6762829722,1,710,0,6,710,0,0,1500,239000
6762830550,1,920,0,6,920,0,0,1860,210000
6762830627,1,820,0,5,820,0,0,1000,208000
6762830758,0.75,590,0,6,590,0,0,980,202000
6762830793,1.5,1010,0,8,950,60,0,1360,200000
6762830865,1,1510,0,7,1510,0,0,1180,199000
6762831247,1,1250,0,7,1250,0,0,1510,170000
6762831283,1.5,1370,0,6,1370,0,0,2350,168000
6762810452,2.25,3170,0,10,2230,940,0,3170,1600000
6762810685,4,3760,3,11,1910,1850,0,3730,1380000
6762810803,1,1670,0,8,1670,0,0,1910,1300000
6762811090,2.5,4240,0,10,4240,0,0,3720,1160000
6762811628,2.5,3050,0,8,1950,1100,0,1890,975000
6762811809,3.5,3750,2,9,2030,1720,0,3270,942500
6762811901,3,3850,0,9,2910,940,0,2830,925000
6762811937,2.25,2380,0,8,2380,0,0,2010,921000
6762812024,2.5,3560,0,9,2930,630,0,3560,907687
6762812356,1.75,2260,0,8,1220,1040,0,2240,864000
6762812410,2.5,3290,0,10,3290,0,0,3290,856500
6762812471,3.25,4920,3,9,2730,2190,0,3700,850000
6762812563,2.25,2290,4,7,1490,800,0,2290,840500
6762812717,2.5,2890,2,9,2890,0,0,3010,825000
6762812822,1.5,1370,0,7,1370,0,0,1580,815000
6762813291,1.5,1720,0,8,1720,0,0,1720,775000
6762813614,1.75,2670,0,8,2020,650,0,1820,750000
6762813733,2.25,2290,0,8,2290,0,0,2040,745000
6762813777,2.5,3050,0,9,3050,0,0,1910,740000
6762814220,2.5,2770,0,9,2770,0,0,2770,711000
6762815252,2.5,3420,0,9,3420,0,0,3340,650000
6762815399,2.75,2330,0,9,2330,0,0,2620,645000
6762815453,1,1420,0,8,1070,350,0,2400,641000
6762815477,2.5,2500,0,9,2500,0,0,2770,640000
6762815665,2,1900,2,8,1720,180,0,1770,630000
6762815769,2.5,2570,0,9,2570,0,0,2470,625000
6762815770,2,1880,2,8,1280,600,0,1920,625000
6762816157,1.5,1800,0,7,1200,600,0,1580,607500
6762816163,2.75,2150,0,8,1240,910,0,2200,607000
6762816306,1,940,0,6,940,0,0,2280,600000
6762816307,1,1180,1,7,940,240,0,2700,600000
6762816656,2.5,2150,0,8,2150,0,0,2150,587000
6762816683,2.5,2050,0,9,2050,0,0,2410,585000
6762816941,2.5,2550,0,9,2550,0,0,1870,575000
6762817302,2.5,2350,0,9,2350,0,0,2590,561600
6762817424,2.5,2620,0,9,2620,0,0,2560,557500
6762817601,2,2380,0,8,2110,270,0,2030,550000
6762817835,2.5,2660,0,8,2660,0,0,2720,545000
6762818858,2.75,3180,0,8,3020,160,0,3020,510000
6762819029,2.75,2910,0,8,2910,0,0,2790,504058
6762819303,2.5,1620,0,7,1620,0,1993,1370,498000
6762819357,1.75,2760,0,8,1510,1250,0,1720,495000
6762819479,2.25,2800,0,8,1680,1120,0,2260,490000
6762819480,2.5,1930,0,8,1930,0,0,1930,490000
6762820062,3.25,2180,0,7,2180,0,0,1840,473000
6762820124,2.25,1780,0,7,1230,550,0,1780,470000
6762820252,1.5,1140,0,7,1140,0,0,1170,466000
6762820996,1,1110,0,6,890,220,0,1300,448000
6762821068,1.75,2430,0,7,2430,0,1978,1330,445000
6762821596,2,2190,0,9,2190,0,0,2770,432000
6762821615,2.5,1710,0,8,1710,0,0,1610,431000
6762821654,2,1440,0,7,1440,0,0,1630,430000
6762821833,2.5,1970,0,8,1970,0,0,1850,425500
6762822540,1.75,1320,0,7,1320,0,0,1840,409950
6762822551,2.25,1640,0,8,1640,0,0,1640,409000
6762822616,1.5,1010,0,7,1010,0,0,1300,405500
6762822737,1.75,1480,0,7,1480,0,0,1480,402500
6762822826,1.75,2300,0,7,2300,0,0,1200,400000
6762822946,2,1590,3,8,1590,0,0,2780,399950
6762823084,1.75,1970,0,7,1220,750,0,1690,396000
6762823261,2.75,1950,0,7,1250,700,0,1880,390000
6762823262,1.75,1440,0,7,720,720,0,1440,390000
6762823984,1.75,2220,0,7,1140,1080,0,1670,374000
6762824016,1.75,1890,0,7,1010,880,0,1930,372000
6762824066,2.5,2130,0,8,2130,0,0,2130,370000
6762824362,2,1460,0,7,1460,0,0,1740,362764
6762824652,1,1600,0,6,1080,520,0,1340,355000
6762824862,3,3200,0,8,2360,840,0,3090,350000
6762824863,1.75,1080,0,7,1080,0,0,1800,350000
6762825324,1.75,1800,0,7,1080,720,0,1870,340000
6762825325,2,1130,0,6,1130,0,0,1900,340000
6762825772,1.75,1510,0,7,1510,0,0,1470,330000
6762826433,2.5,1256,0,7,1256,0,0,1309,316750
6762826694,1,1210,0,7,1210,0,0,1470,310000
6762826866,1.5,1090,0,8,1090,0,0,1110,306000
6762826902,1,1030,0,7,1030,0,2009,1030,305000
6762827030,2.75,2030,0,7,2030,0,0,1790,302000
6762827511,1,1280,0,5,1280,0,0,1410,291000
6762827874,1.75,1440,0,6,1130,310,0,1250,282500
6762827881,2.5,2010,0,7,2010,0,0,2280,282000
6762828182,2.25,2670,0,8,1420,1250,0,2190,275000
6762828183,1.5,1060,0,6,1060,0,0,1560,275000
6762828184,1.75,1300,0,7,1080,220,0,1270,275000
6762828286,2,2440,0,7,1220,1220,0,1370,274700
6762828333,2,1870,3,7,1870,0,0,2280,272000
6762828361,1.75,1890,0,7,1230,660,0,1580,271900
6762828737,1.75,1790,0,8,1330,460,0,1970,263000
6762829151,1,940,0,6,940,0,0,1370,252000
6762829221,2.75,1910,0,7,1000,910,0,1880,250000
6762829471,2,1470,0,8,1470,0,0,1980,245000
6762829590,1,2240,0,7,1120,1120,0,1080,242000
6762829739,1,1400,0,7,1400,0,0,1310,238000
6762829764,1,1160,0,7,1160,0,0,1280,237000
6762830341,1.5,1060,0,7,1060,0,0,1440,219000
6762830503,1,1040,0,6,1040,0,0,1430,212000
6762830691,1,1060,0,6,1060,0,0,1390,205000
6762830985,2.5,1840,0,7,1840,0,0,1430,190000
6762831059,1.75,1990,0,7,1990,0,0,2240,185000
6762831060,1,1510,0,6,1510,0,0,1520,185000
6762831167,1,840,0,6,840,0,0,870,178000
6762831248,1.5,1350,0,7,1350,0,0,2220,170000
6762831558,0.75,550,0,5,550,0,0,1330,115000
6762810948,3.5,3680,2,11,3680,0,0,3710,1230000
6762811077,2.5,2670,3,9,2000,670,1995,2320,1170000
6762811396,3.25,4475,0,9,4475,0,0,3720,1040000
6762811757,3.25,2700,2,9,2070,630,2014,1940,950000
6762812183,2.5,3670,0,10,3670,0,0,3040,885250
6762812559,1.75,2170,0,8,2170,0,0,1910,842000
6762812622,2.5,3650,0,9,3650,0,0,3150,835000
6762812979,2.5,1630,0,8,1630,0,0,1630,800000
6762813163,2.5,2290,0,9,2290,0,0,2680,785000
6762813420,2.5,2980,0,10,2980,0,0,3140,765000
6762813591,2.5,3090,0,10,3090,0,0,2980,751000
6762813693,2.5,2010,0,8,1340,670,0,1500,749950
6762814145,3,1660,0,9,1660,0,0,1660,716000
6762814359,2.5,2590,0,9,2590,0,0,2660,700000
6762814444,3.25,3250,0,9,3250,0,0,3250,699188
6762814447,1.75,1670,0,7,1270,400,0,1460,699000
6762814635,2.5,2170,0,7,1220,950,0,2010,685000
6762814904,3,2500,0,7,1460,1040,0,1720,670000
6762814953,1.75,1770,0,8,1300,470,0,1430,667000
6762814979,2.5,1730,0,8,1730,0,0,1730,665000
6762815099,2.75,3550,0,9,3550,0,0,3550,659950
6762815153,2,1410,0,8,1410,0,0,1820,655000
6762815400,1.75,2340,0,7,1620,720,0,1410,645000
6762815545,3,2460,0,9,1840,620,0,2530,637000
6762815571,2.5,1530,0,7,1210,320,0,1640,635000
6762815666,1.75,2490,2,8,1540,950,0,2790,630000
6762815739,1,1040,0,7,860,180,0,1170,626000
6762815852,3.5,4170,0,9,3500,670,0,3510,623300
6762816471,1.5,1350,0,7,1350,0,0,1930,595000
6762817030,2.25,2340,0,8,2340,0,0,2140,572000
6762817197,3,2110,2,7,1110,1000,0,1730,565000
6762817198,1,1540,0,7,1540,0,0,1290,565000
6762817336,2.5,1960,0,8,1460,500,0,1960,560000
6762817602,1,1600,0,7,1110,490,0,1380,550000
6762817603,2.5,2290,0,8,2290,0,0,1600,550000
6762817746,1.5,1380,0,7,1380,0,0,1440,549900
6762817914,2.5,2360,0,8,2360,0,0,2850,542126
6762817956,2.5,2290,0,9,2290,0,0,2570,540000
6762818435,2.25,2500,0,7,2500,0,0,1980,525000
6762818599,1.75,1240,0,7,1240,0,0,1260,520000
6762818600,1,1360,0,7,1360,0,0,2830,520000
6762818601,2.25,1850,0,8,1370,480,0,1850,520000
6762818689,1,833,0,5,833,0,0,1380,517534
6762818734,2.5,2360,2,9,2360,0,0,2390,515000
6762819099,2.25,1710,0,8,1710,0,0,1810,500000
6762819635,2.5,1800,0,8,1800,0,0,1940,485000
6762819780,2.5,1940,0,8,1940,0,0,2810,480000
6762819781,2.5,3620,0,9,3620,0,0,2590,480000
6762819872,2.5,3274,0,9,3274,0,0,2578,478830
6762819953,1.75,1710,0,7,1510,200,0,1280,475000
6762820125,1,1010,0,7,1010,0,0,1680,470000
6762820194,1.75,1680,0,7,1170,510,0,1080,469000
6762820428,1,1490,0,7,1150,340,0,1730,460500
6762820450,2,1910,0,7,1010,900,0,1700,460000
6762820799,1.75,2390,0,7,1750,640,0,1840,450000
6762820800,2,1900,0,7,1150,750,0,1140,450000
6762820801,1.5,1520,0,7,1000,520,0,1520,450000
6762821144,1.5,1860,0,7,1860,0,0,1510,443000
6762821236,1.75,1950,0,7,1150,800,0,2560,440000
6762821655,2.25,1550,0,8,1550,0,0,1520,430000
6762821789,1,1350,0,7,1350,0,0,1350,427500
6762821822,1,2230,0,7,2230,0,0,1870,426000
6762822385,2,1590,0,7,1590,0,0,1400,414050
6762822988,2.5,2311,0,9,2311,0,0,2458,399440
6762823370,2.5,1350,0,8,1270,80,0,1350,389500
6762823590,2.5,2220,0,8,2220,0,0,2420,382450
6762823593,1.75,1790,0,7,1790,0,0,1560,382000
6762823720,1.75,2040,0,8,2040,0,0,2010,379950
6762823846,2.5,1330,0,8,1330,0,0,1330,375000
6762823847,1,1520,0,7,1520,0,0,1670,375000
6762824256,1,1380,0,8,1380,0,0,2350,365000
6762824419,1.75,1520,0,8,1220,300,0,1860,360000
6762824420,1.75,2140,0,7,2140,0,0,1720,360000
6762824585,1,1070,0,7,1070,0,0,1540,357500
6762824819,1,1160,0,7,1160,0,0,1670,351000
6762824826,2.5,1290,0,8,1290,0,0,1470,350500
6762824864,1.75,1970,0,7,1300,670,0,1970,350000
6762824865,1,1790,0,7,1090,700,0,1360,350000
6762825096,1,1010,0,7,1010,0,0,1120,347000
6762825154,1,1120,0,6,920,200,0,1350,345000
6762825326,1,1010,0,7,1010,0,0,1230,340000
6762825531,2.25,2820,0,8,2820,0,0,2290,336000
6762825569,2.75,2850,0,8,1540,1310,0,2240,335000
6762825709,1,1030,0,7,1030,0,0,1340,332500
6762826015,2.5,2160,0,8,2160,0,0,2020,325000
6762826184,1.75,1310,0,7,1310,0,0,2280,323000
6762826267,2.75,2610,0,8,1310,1300,0,1900,320000
6762826268,2.5,1820,0,8,1570,250,0,1470,320000
6762826396,2,1780,0,7,900,880,0,1480,318500
6762827098,2.5,2090,0,7,2090,0,0,2190,300000
6762827459,1,1110,0,6,1110,0,0,1230,293000
6762827647,1.5,1010,0,7,860,150,0,1190,289000
6762827725,1,1000,0,7,1000,0,0,1490,286300
6762828399,1.75,1850,0,7,1050,800,0,1450,270000
6762828487,2.25,1740,0,7,1110,630,0,1640,269900
6762828566,1.75,1890,0,7,1890,0,0,1690,267300
6762828810,1.75,1100,0,7,1100,0,0,1400,260000
6762828885,2.5,1578,0,7,1578,0,0,1850,259950
6762828911,1.75,1240,0,7,1240,0,0,1570,259000
6762829222,1,990,0,7,990,0,0,1350,250000
6762829414,1,1590,0,7,1590,0,0,1560,247200
6762829585,1.75,1400,0,7,1400,0,0,1910,242025
6762830076,1,1800,0,7,1800,0,0,1730,228000
6762830101,1.5,1410,0,7,1410,0,0,2180,226740
6762830426,1.5,1500,0,7,1500,0,0,1790,215000
6762830551,1,1450,0,7,850,600,0,1190,210000
6762830841,2.75,2270,0,6,1300,970,0,1160,199950
6762830961,1,1170,0,6,1170,0,0,1090,192950
6762831112,1.75,1850,0,7,1850,0,0,1460,181100
6762831274,1,890,0,6,890,0,0,1100,169000
6762831582,1,930,0,5,930,0,0,1620,105500
6762810879,3,2210,0,10,1500,710,0,1720,1260000
6762811078,3.5,4310,0,10,3260,1050,0,4620,1170000
6762811216,3.25,3190,4,8,2610,580,1991,2240,1100000
6762811274,3.25,4800,0,10,4800,0,0,4750,1080000
6762811483,2.75,3090,0,8,2590,500,1987,1500,1000000
6762811557,2.5,2160,0,8,1880,280,0,2300,990000
6762811675,2.5,2900,0,8,1450,1450,0,2810,968000
6762812145,2,2330,0,7,1720,610,0,2090,891000
6762812779,2.75,2830,0,9,2830,0,0,3170,820000
6762812924,1.75,1550,1,7,1550,0,0,2360,805000
6762813071,2.5,3160,0,10,3160,0,0,3160,795000
6762813164,2.75,2900,0,8,2410,490,0,2620,785000
6762813292,3.5,4130,2,10,4130,0,0,4130,775000
6762813355,3.5,3950,0,10,3950,0,0,3920,771150
6762813370,1.5,2160,2,8,2160,0,0,1450,770000
6762813371,2.5,3680,0,10,2390,1290,0,3570,770000
6762814495,1.75,2080,0,8,2080,0,0,2300,695000
6762814809,2.25,2260,0,9,2260,0,0,2820,675000
6762814937,2.5,2470,0,8,2470,0,0,2510,669000
6762815119,2.5,2430,0,9,2430,0,0,2760,658100
6762815140,1.75,1480,0,8,1480,0,0,2120,656000
6762815401,2.5,2860,0,8,2860,0,0,2650,645000
6762815572,2,2260,0,9,2260,0,0,2410,635000
6762815573,2.25,2240,0,8,2240,0,0,1760,635000
6762815745,2.25,1270,0,8,1060,210,0,1160,625504
6762815999,2.5,1910,0,8,1910,0,0,2240,615000
6762816657,3.5,3610,0,7,3610,0,0,1620,587000
6762816800,2.75,3550,0,7,3550,0,0,3370,580000
